pc_time,frame_index,frame_type,mode_num,mode_name,input_mv,input_v,battery_mv,battery_v,current_cA,current_a,mah,cell1_mv,cell1_v,cell2_mv,cell2_v,cell3_mv,cell3_v,cell4_mv,cell4_v,cell5_mv,cell5_v,cell6_mv,cell6_v,cell_delta_mv,cell_delta_v,temp_raw,temp_c,status,status_bin,unknown_value,unknown_value_bin,raw_line
12:22:10,11,$1,1,charge,13715,13.715,15750,15.75,49,0.49,2,3934,3.934,3932,3.932,3937,3.937,3933,3.933,0,0.0,0,0.0,5,0.005,277,27.7,0,00000000,39,00100111,$1;1;;13715;15750;49;3934;3932;3937;3933;0;0;277;0;2;39
12:22:12,12,$1,1,charge,13715,13.715,15755,15.755,49,0.49,3,3936,3.936,3933,3.933,3937,3.937,3936,3.936,0,0.0,0,0.0,4,0.004,277,27.7,1,00000001,36,00100100,$1;1;;13715;15755;49;3936;3933;3937;3936;0;0;277;1;3;36
12:22:14,13,$1,1,charge,13715,13.715,15754,15.754,49,0.49,3,3936,3.936,3933,3.933,3937,3.937,3933,3.933,0,0.0,0,0.0,4,0.004,280,28.0,0,00000000,41,00101001,$1;1;;13715;15754;49;3936;3933;3937;3933;0;0;280;0;3;41
12:22:16,14,$1,1,charge,13707,13.707,15754,15.754,49,0.49,3,3936,3.936,3934,3.934,3938,3.938,3936,3.936,0,0.0,0,0.0,4,0.004,280,28.0,0,00000000,39,00100111,$1;1;;13707;15754;49;3936;3934;3938;3936;0;0;280;0;3;39
12:22:18,15,$1,1,charge,13707,13.707,15755,15.755,49,0.49,3,3936,3.936,3933,3.933,3937,3.937,3934,3.934,0,0.0,0,0.0,4,0.004,280,28.0,1,00000001,45,00101101,$1;1;;13707;15755;49;3936;3933;3937;3934;0;0;280;1;3;45
12:22:20,16,$1,1,charge,13707,13.707,15755,15.755,49,0.49,4,3936,3.936,3933,3.933,3937,3.937,3934,3.934,0,0.0,0,0.0,4,0.004,282,28.2,0,00000000,41,00101001,$1;1;;13707;15755;49;3936;3933;3937;3934;0;0;282;0;4;41
12:22:22,17,$1,1,charge,13707,13.707,15755,15.755,49,0.49,4,3937,3.937,3934,3.934,3937,3.937,3936,3.936,0,0.0,0,0.0,3,0.003,282,28.2,0,00000000,45,00101101,$1;1;;13707;15755;49;3937;3934;3937;3936;0;0;282;0;4;45
12:22:24,18,$1,1,charge,13699,13.699,15760,15.76,49,0.49,4,3937,3.937,3934,3.934,3937,3.937,3936,3.936,0,0.0,0,0.0,3,0.003,282,28.2,0,00000000,45,00101101,$1;1;;13699;15760;49;3937;3934;3937;3936;0;0;282;0;4;45
12:22:26,19,$1,1,charge,13699,13.699,15758,15.758,49,0.49,5,3937,3.937,3936,3.936,3939,3.939,3937,3.937,0,0.0,0,0.0,3,0.003,284,28.4,0,00000000,44,00101100,$1;1;;13699;15758;49;3937;3936;3939;3937;0;0;284;0;5;44
12:22:28,20,$1,1,charge,13699,13.699,15758,15.758,49,0.49,5,3937,3.937,3934,3.934,3938,3.938,3937,3.937,0,0.0,0,0.0,4,0.004,284,28.4,0,00000000,47,00101111,$1;1;;13699;15758;49;3937;3934;3938;3937;0;0;284;0;5;47
12:22:30,21,$1,1,charge,13691,13.691,15759,15.759,49,0.49,5,3938,3.938,3936,3.936,3941,3.941,3937,3.937,0,0.0,0,0.0,5,0.005,284,28.4,0,00000000,37,00100101,$1;1;;13691;15759;49;3938;3936;3941;3937;0;0;284;0;5;37
12:22:32,22,$1,1,charge,13699,13.699,15759,15.759,49,0.49,5,3937,3.937,3934,3.934,3937,3.937,3936,3.936,0,0.0,0,0.0,3,0.003,287,28.7,0,00000000,35,00100011,$1;1;;13699;15759;49;3937;3934;3937;3936;0;0;287;0;5;35
12:22:34,23,$1,1,charge,13699,13.699,15761,15.761,50,0.5,6,3937,3.937,3936,3.936,3939,3.939,3937,3.937,0,0.0,0,0.0,3,0.003,287,28.7,0,00000000,46,00101110,$1;1;;13699;15761;50;3937;3936;3939;3937;0;0;287;0;6;46
12:22:36,24,$1,1,charge,13691,13.691,15762,15.762,49,0.49,6,3937,3.937,3936,3.936,3939,3.939,3937,3.937,0,0.0,0,0.0,3,0.003,287,28.7,0,00000000,45,00101101,$1;1;;13691;15762;49;3937;3936;3939;3937;0;0;287;0;6;45
12:22:38,25,$1,1,charge,13691,13.691,15763,15.763,49,0.49,6,3938,3.938,3937,3.937,3941,3.941,3937,3.937,0,0.0,0,0.0,4,0.004,287,28.7,0,00000000,45,00101101,$1;1;;13691;15763;49;3938;3937;3941;3937;0;0;287;0;6;45
12:22:40,26,$1,1,charge,13683,13.683,15763,15.763,49,0.49,7,3938,3.938,3937,3.937,3941,3.941,3937,3.937,0,0.0,0,0.0,4,0.004,287,28.7,0,00000000,47,00101111,$1;1;;13683;15763;49;3938;3937;3941;3937;0;0;287;0;7;47
12:22:42,27,$1,1,charge,13683,13.683,15763,15.763,49,0.49,7,3938,3.938,3936,3.936,3941,3.941,3937,3.937,0,0.0,0,0.0,5,0.005,287,28.7,0,00000000,46,00101110,$1;1;;13683;15763;49;3938;3936;3941;3937;0;0;287;0;7;46
12:22:44,28,$1,1,charge,13683,13.683,15763,15.763,49,0.49,7,3938,3.938,3937,3.937,3941,3.941,3937,3.937,0,0.0,0,0.0,4,0.004,287,28.7,0,00000000,47,00101111,$1;1;;13683;15763;49;3938;3937;3941;3937;0;0;287;0;7;47
12:22:46,29,$1,1,charge,13683,13.683,15763,15.763,49,0.49,7,3937,3.937,3936,3.936,3939,3.939,3937,3.937,0,0.0,0,0.0,3,0.003,289,28.9,0,00000000,32,00100000,$1;1;;13683;15763;49;3937;3936;3939;3937;0;0;289;0;7;32
12:22:48,30,$1,1,charge,13683,13.683,15763,15.763,49,0.49,8,3938,3.938,3937,3.937,3941,3.941,3937,3.937,0,0.0,0,0.0,4,0.004,289,28.9,0,00000000,46,00101110,$1;1;;13683;15763;49;3938;3937;3941;3937;0;0;289;0;8;46
12:22:50,31,$1,1,charge,13675,13.675,15763,15.763,49,0.49,8,3938,3.938,3936,3.936,3941,3.941,3937,3.937,0,0.0,0,0.0,5,0.005,289,28.9,0,00000000,38,00100110,$1;1;;13675;15763;49;3938;3936;3941;3937;0;0;289;0;8;38
12:22:52,32,$1,1,charge,13691,13.691,15770,15.77,50,0.5,8,3938,3.938,3936,3.936,3941,3.941,3937,3.937,0,0.0,0,0.0,5,0.005,287,28.7,0,00000000,40,00101000,$1;1;;13691;15770;50;3938;3936;3941;3937;0;0;287;0;8;40
12:22:54,33,$1,1,charge,13675,13.675,15766,15.766,49,0.49,9,3939,3.939,3937,3.937,3942,3.942,3937,3.937,0,0.0,0,0.0,5,0.005,289,28.9,0,00000000,33,00100001,$1;1;;13675;15766;49;3939;3937;3942;3937;0;0;289;0;9;33
12:22:56,34,$1,1,charge,13675,13.675,15765,15.765,49,0.49,9,3938,3.938,3936,3.936,3941,3.941,3937,3.937,0,0.0,0,0.0,5,0.005,289,28.9,0,00000000,33,00100001,$1;1;;13675;15765;49;3938;3936;3941;3937;0;0;289;0;9;33
12:22:58,35,$1,1,charge,13675,13.675,15765,15.765,49,0.49,9,3939,3.939,3937,3.937,3942,3.942,3938,3.938,0,0.0,0,0.0,5,0.005,289,28.9,0,00000000,45,00101101,$1;1;;13675;15765;49;3939;3937;3942;3938;0;0;289;0;9;45
12:23:00,36,$1,1,charge,13675,13.675,15766,15.766,49,0.49,9,3938,3.938,3937,3.937,3942,3.942,3937,3.937,0,0.0,0,0.0,5,0.005,289,28.9,1,00000001,33,00100001,$1;1;;13675;15766;49;3938;3937;3942;3937;0;0;289;1;9;33
12:23:02,37,$1,1,charge,13667,13.667,15767,15.767,49,0.49,10,3939,3.939,3938,3.938,3942,3.942,3937,3.937,0,0.0,0,0.0,5,0.005,289,28.9,0,00000000,20,00010100,$1;1;;13667;15767;49;3939;3938;3942;3937;0;0;289;0;10;20
12:23:04,38,$1,1,charge,13667,13.667,15770,15.77,49,0.49,10,3939,3.939,3937,3.937,3942,3.942,3938,3.938,0,0.0,0,0.0,5,0.005,289,28.9,0,00000000,18,00010010,$1;1;;13667;15770;49;3939;3937;3942;3938;0;0;289;0;10;18
12:23:06,39,$1,1,charge,13667,13.667,15771,15.771,49,0.49,10,3939,3.939,3937,3.937,3942,3.942,3938,3.938,0,0.0,0,0.0,5,0.005,289,28.9,0,00000000,19,00010011,$1;1;;13667;15771;49;3939;3937;3942;3938;0;0;289;0;10;19
12:23:08,40,$1,1,charge,13675,13.675,15770,15.77,49,0.49,11,3939,3.939,3937,3.937,3942,3.942,3937,3.937,0,0.0,0,0.0,5,0.005,289,28.9,1,00000001,30,00011110,$1;1;;13675;15770;49;3939;3937;3942;3937;0;0;289;1;11;30
12:23:10,41,$1,1,charge,13667,13.667,15771,15.771,49,0.49,11,3939,3.939,3937,3.937,3942,3.942,3938,3.938,0,0.0,0,0.0,5,0.005,289,28.9,0,00000000,18,00010010,$1;1;;13667;15771;49;3939;3937;3942;3938;0;0;289;0;11;18
12:23:12,42,$1,1,charge,13659,13.659,15771,15.771,49,0.49,11,3941,3.941,3938,3.938,3942,3.942,3939,3.939,0,0.0,0,0.0,4,0.004,289,28.9,0,00000000,30,00011110,$1;1;;13659;15771;49;3941;3938;3942;3939;0;0;289;0;11;30
12:23:14,43,$1,1,charge,13651,13.651,15771,15.771,49,0.49,11,3938,3.938,3937,3.937,3942,3.942,3937,3.937,0,0.0,0,0.0,5,0.005,289,28.9,0,00000000,25,00011001,$1;1;;13651;15771;49;3938;3937;3942;3937;0;0;289;0;11;25
12:23:16,44,$1,1,charge,13659,13.659,15770,15.77,49,0.49,12,3939,3.939,3938,3.938,3942,3.942,3938,3.938,0,0.0,0,0.0,4,0.004,289,28.9,0,00000000,18,00010010,$1;1;;13659;15770;49;3939;3938;3942;3938;0;0;289;0;12;18
12:23:18,45,$1,1,charge,13659,13.659,15771,15.771,49,0.49,12,3941,3.941,3938,3.938,3942,3.942,3938,3.938,0,0.0,0,0.0,4,0.004,289,28.9,0,00000000,28,00011100,$1;1;;13659;15771;49;3941;3938;3942;3938;0;0;289;0;12;28
12:23:20,46,$1,1,charge,13659,13.659,15771,15.771,49,0.49,12,3941,3.941,3938,3.938,3942,3.942,3938,3.938,0,0.0,0,0.0,4,0.004,289,28.9,0,00000000,28,00011100,$1;1;;13659;15771;49;3941;3938;3942;3938;0;0;289;0;12;28
12:23:22,47,$1,1,charge,13659,13.659,15771,15.771,49,0.49,13,3941,3.941,3938,3.938,3942,3.942,3938,3.938,0,0.0,0,0.0,4,0.004,289,28.9,0,00000000,29,00011101,$1;1;;13659;15771;49;3941;3938;3942;3938;0;0;289;0;13;29
12:23:24,48,$1,1,charge,13651,13.651,15771,15.771,50,0.5,13,3939,3.939,3937,3.937,3942,3.942,3937,3.937,0,0.0,0,0.0,5,0.005,289,28.9,0,00000000,18,00010010,$1;1;;13651;15771;50;3939;3937;3942;3937;0;0;289;0;13;18
12:23:26,49,$1,1,charge,13651,13.651,15771,15.771,49,0.49,13,3939,3.939,3938,3.938,3942,3.942,3939,3.939,0,0.0,0,0.0,4,0.004,289,28.9,0,00000000,27,00011011,$1;1;;13651;15771;49;3939;3938;3942;3939;0;0;289;0;13;27
12:23:28,50,$1,1,charge,13651,13.651,15774,15.774,49,0.49,13,3941,3.941,3938,3.938,3942,3.942,3941,3.941,0,0.0,0,0.0,4,0.004,289,28.9,0,00000000,30,00011110,$1;1;;13651;15774;49;3941;3938;3942;3941;0;0;289;0;13;30
12:23:30,51,$1,1,charge,13651,13.651,15773,15.773,49,0.49,14,3941,3.941,3939,3.939,3942,3.942,3941,3.941,0,0.0,0,0.0,3,0.003,289,28.9,0,00000000,31,00011111,$1;1;;13651;15773;49;3941;3939;3942;3941;0;0;289;0;14;31
12:23:32,52,$1,1,charge,13651,13.651,15773,15.773,49,0.49,14,3941,3.941,3938,3.938,3942,3.942,3939,3.939,0,0.0,0,0.0,4,0.004,289,28.9,0,00000000,17,00010001,$1;1;;13651;15773;49;3941;3938;3942;3939;0;0;289;0;14;17
12:23:34,53,$1,1,charge,13651,13.651,15773,15.773,49,0.49,14,3941,3.941,3938,3.938,3942,3.942,3939,3.939,0,0.0,0,0.0,4,0.004,289,28.9,0,00000000,17,00010001,$1;1;;13651;15773;49;3941;3938;3942;3939;0;0;289;0;14;17
12:23:36,54,$1,1,charge,13651,13.651,15773,15.773,49,0.49,14,3941,3.941,3939,3.939,3942,3.942,3941,3.941,0,0.0,0,0.0,3,0.003,289,28.9,1,00000001,30,00011110,$1;1;;13651;15773;49;3941;3939;3942;3941;0;0;289;1;14;30
12:23:38,55,$1,1,charge,13651,13.651,15774,15.774,49,0.49,15,3941,3.941,3939,3.939,3942,3.942,3941,3.941,0,0.0,0,0.0,3,0.003,289,28.9,0,00000000,25,00011001,$1;1;;13651;15774;49;3941;3939;3942;3941;0;0;289;0;15;25
12:23:40,56,$1,1,charge,13651,13.651,15774,15.774,49,0.49,15,3941,3.941,3939,3.939,3942,3.942,3942,3.942,0,0.0,0,0.0,3,0.003,289,28.9,0,00000000,26,00011010,$1;1;;13651;15774;49;3941;3939;3942;3942;0;0;289;0;15;26
12:23:42,57,$1,1,charge,13651,13.651,15776,15.776,49,0.49,15,3941,3.941,3939,3.939,3942,3.942,3941,3.941,0,0.0,0,0.0,3,0.003,289,28.9,0,00000000,27,00011011,$1;1;;13651;15776;49;3941;3939;3942;3941;0;0;289;0;15;27
12:23:44,58,$1,1,charge,13643,13.643,15776,15.776,49,0.49,16,3941,3.941,3938,3.938,3942,3.942,3939,3.939,0,0.0,0,0.0,4,0.004,289,28.9,0,00000000,21,00010101,$1;1;;13643;15776;49;3941;3938;3942;3939;0;0;289;0;16;21
12:23:46,59,$1,1,charge,13643,13.643,15776,15.776,49,0.49,16,3941,3.941,3939,3.939,3942,3.942,3942,3.942,0,0.0,0,0.0,3,0.003,289,28.9,0,00000000,24,00011000,$1;1;;13643;15776;49;3941;3939;3942;3942;0;0;289;0;16;24
12:23:48,60,$1,1,charge,13636,13.636,15778,15.778,49,0.49,16,3941,3.941,3939,3.939,3942,3.942,3941,3.941,0,0.0,0,0.0,3,0.003,291,29.1,0,00000000,30,00011110,$1;1;;13636;15778;49;3941;3939;3942;3941;0;0;291;0;16;30
12:23:50,61,$1,1,charge,13651,13.651,15777,15.777,49,0.49,16,3942,3.942,3941,3.941,3943,3.943,3942,3.942,0,0.0,0,0.0,2,0.002,289,28.9,0,00000000,23,00010111,$1;1;;13651;15777;49;3942;3941;3943;3942;0;0;289;0;16;23
12:23:52,62,$1,1,charge,13636,13.636,15778,15.778,49,0.49,17,3942,3.942,3939,3.939,3943,3.943,3942,3.942,0,0.0,0,0.0,4,0.004,289,28.9,0,00000000,23,00010111,$1;1;;13636;15778;49;3942;3939;3943;3942;0;0;289;0;17;23
12:23:54,63,$1,1,charge,13643,13.643,15777,15.777,49,0.49,17,3941,3.941,3939,3.939,3942,3.942,3941,3.941,0,0.0,0,0.0,3,0.003,289,28.9,0,00000000,27,00011011,$1;1;;13643;15777;49;3941;3939;3942;3941;0;0;289;0;17;27
12:23:56,64,$1,1,charge,13643,13.643,15778,15.778,49,0.49,17,3941,3.941,3939,3.939,3942,3.942,3941,3.941,0,0.0,0,0.0,3,0.003,289,28.9,0,00000000,20,00010100,$1;1;;13643;15778;49;3941;3939;3942;3941;0;0;289;0;17;20
12:23:58,65,$1,1,charge,13636,13.636,15778,15.778,49,0.49,18,3941,3.941,3939,3.939,3942,3.942,3941,3.941,0,0.0,0,0.0,3,0.003,291,29.1,0,00000000,16,00010000,$1;1;;13636;15778;49;3941;3939;3942;3941;0;0;291;0;18;16
12:24:00,66,$1,1,charge,13643,13.643,15778,15.778,49,0.49,18,3942,3.942,3939,3.939,3943,3.943,3942,3.942,0,0.0,0,0.0,4,0.004,291,29.1,0,00000000,19,00010011,$1;1;;13643;15778;49;3942;3939;3943;3942;0;0;291;0;18;19
12:24:02,67,$1,1,charge,13636,13.636,15778,15.778,49,0.49,18,3942,3.942,3939,3.939,3944,3.944,3942,3.942,0,0.0,0,0.0,5,0.005,291,29.1,0,00000000,22,00010110,$1;1;;13636;15778;49;3942;3939;3944;3942;0;0;291;0;18;22
12:24:04,68,$1,1,charge,13636,13.636,15778,15.778,50,0.5,18,3942,3.942,3939,3.939,3943,3.943,3942,3.942,0,0.0,0,0.0,4,0.004,291,29.1,0,00000000,25,00011001,$1;1;;13636;15778;50;3942;3939;3943;3942;0;0;291;0;18;25
12:24:06,69,$1,1,charge,13628,13.628,15777,15.777,49,0.49,19,3942,3.942,3939,3.939,3943,3.943,3942,3.942,0,0.0,0,0.0,4,0.004,291,29.1,0,00000000,16,00010000,$1;1;;13628;15777;49;3942;3939;3943;3942;0;0;291;0;19;16
12:24:08,70,$1,1,charge,13628,13.628,15778,15.778,49,0.49,19,3942,3.942,3939,3.939,3943,3.943,3942,3.942,0,0.0,0,0.0,4,0.004,291,29.1,0,00000000,31,00011111,$1;1;;13628;15778;49;3942;3939;3943;3942;0;0;291;0;19;31
12:24:10,71,$1,1,charge,13628,13.628,15786,15.786,52,0.52,19,3942,3.942,3939,3.939,3944,3.944,3942,3.942,0,0.0,0,0.0,5,0.005,291,29.1,0,00000000,19,00010011,$1;1;;13628;15786;52;3942;3939;3944;3942;0;0;291;0;19;19
12:24:12,72,$1,1,charge,13636,13.636,15778,15.778,49,0.49,20,3942,3.942,3939,3.939,3943,3.943,3942,3.942,0,0.0,0,0.0,4,0.004,291,29.1,0,00000000,26,00011010,$1;1;;13636;15778;49;3942;3939;3943;3942;0;0;291;0;20;26
12:24:14,73,$1,1,charge,13620,13.62,15778,15.778,49,0.49,20,3942,3.942,3941,3.941,3943,3.943,3942,3.942,0,0.0,0,0.0,2,0.002,291,29.1,0,00000000,18,00010010,$1;1;;13620;15778;49;3942;3941;3943;3942;0;0;291;0;20;18
12:24:16,74,$1,1,charge,13628,13.628,15784,15.784,49,0.49,20,3943,3.943,3941,3.941,3944,3.944,3942,3.942,0,0.0,0,0.0,3,0.003,291,29.1,0,00000000,31,00011111,$1;1;;13628;15784;49;3943;3941;3944;3942;0;0;291;0;20;31
12:24:18,75,$1,1,charge,13628,13.628,15778,15.778,49,0.49,20,3942,3.942,3939,3.939,3943,3.943,3942,3.942,0,0.0,0,0.0,4,0.004,291,29.1,0,00000000,21,00010101,$1;1;;13628;15778;49;3942;3939;3943;3942;0;0;291;0;20;21
12:24:20,76,$1,1,charge,13620,13.62,15786,15.786,49,0.49,21,3942,3.942,3939,3.939,3943,3.943,3942,3.942,0,0.0,0,0.0,4,0.004,291,29.1,0,00000000,29,00011101,$1;1;;13620;15786;49;3942;3939;3943;3942;0;0;291;0;21;29
12:24:22,77,$1,1,charge,13620,13.62,15783,15.783,49,0.49,21,3942,3.942,3941,3.941,3947,3.947,3942,3.942,0,0.0,0,0.0,6,0.006,289,28.9,0,00000000,26,00011010,$1;1;;13620;15783;49;3942;3941;3947;3942;0;0;289;0;21;26
12:24:24,78,$1,1,charge,13620,13.62,15780,15.78,49,0.49,21,3942,3.942,3941,3.941,3944,3.944,3942,3.942,0,0.0,0,0.0,3,0.003,291,29.1,0,00000000,19,00010011,$1;1;;13620;15780;49;3942;3941;3944;3942;0;0;291;0;21;19
12:24:26,79,$1,1,charge,13620,13.62,15778,15.778,50,0.5,22,3942,3.942,3939,3.939,3942,3.942,3942,3.942,0,0.0,0,0.0,3,0.003,291,29.1,0,00000000,22,00010110,$1;1;;13620;15778;50;3942;3939;3942;3942;0;0;291;0;22;22
12:24:28,80,$1,1,charge,13620,13.62,15779,15.779,49,0.49,22,3942,3.942,3941,3.941,3944,3.944,3942,3.942,0,0.0,0,0.0,3,0.003,291,29.1,0,00000000,22,00010110,$1;1;;13620;15779;49;3942;3941;3944;3942;0;0;291;0;22;22
12:24:30,81,$1,1,charge,13620,13.62,15778,15.778,49,0.49,22,3942,3.942,3941,3.941,3944,3.944,3942,3.942,0,0.0,0,0.0,3,0.003,291,29.1,0,00000000,23,00010111,$1;1;;13620;15778;49;3942;3941;3944;3942;0;0;291;0;22;23
12:24:32,82,$1,1,charge,13620,13.62,15778,15.778,49,0.49,22,3942,3.942,3941,3.941,3944,3.944,3942,3.942,0,0.0,0,0.0,3,0.003,291,29.1,0,00000000,23,00010111,$1;1;;13620;15778;49;3942;3941;3944;3942;0;0;291;0;22;23
12:24:34,83,$1,1,charge,13620,13.62,15779,15.779,49,0.49,23,3942,3.942,3941,3.941,3943,3.943,3942,3.942,0,0.0,0,0.0,2,0.002,291,29.1,0,00000000,16,00010000,$1;1;;13620;15779;49;3942;3941;3943;3942;0;0;291;0;23;16
12:24:36,84,$1,1,charge,13628,13.628,15779,15.779,49,0.49,23,3943,3.943,3942,3.942,3948,3.948,3942,3.942,0,0.0,0,0.0,6,0.006,291,29.1,0,00000000,17,00010001,$1;1;;13628;15779;49;3943;3942;3948;3942;0;0;291;0;23;17
12:24:38,85,$1,1,charge,13612,13.612,15781,15.781,49,0.49,23,3942,3.942,3941,3.941,3944,3.944,3942,3.942,0,0.0,0,0.0,3,0.003,291,29.1,0,00000000,17,00010001,$1;1;;13612;15781;49;3942;3941;3944;3942;0;0;291;0;23;17
12:24:40,86,$1,1,charge,13612,13.612,15782,15.782,49,0.49,23,3943,3.943,3942,3.942,3947,3.947,3942,3.942,0,0.0,0,0.0,5,0.005,291,29.1,0,00000000,19,00010011,$1;1;;13612;15782;49;3943;3942;3947;3942;0;0;291;0;23;19
12:24:42,87,$1,1,charge,13620,13.62,15781,15.781,49,0.49,24,3943,3.943,3941,3.941,3947,3.947,3942,3.942,0,0.0,0,0.0,6,0.006,289,28.9,1,00000001,29,00011101,$1;1;;13620;15781;49;3943;3941;3947;3942;0;0;289;1;24;29
12:24:44,88,$1,1,charge,13620,13.62,15781,15.781,49,0.49,24,3942,3.942,3941,3.941,3944,3.944,3942,3.942,0,0.0,0,0.0,3,0.003,291,29.1,0,00000000,23,00010111,$1;1;;13620;15781;49;3942;3941;3944;3942;0;0;291;0;24;23
12:24:46,89,$1,1,charge,13620,13.62,15785,15.785,49,0.49,24,3943,3.943,3941,3.941,3948,3.948,3942,3.942,0,0.0,0,0.0,7,0.007,291,29.1,0,00000000,30,00011110,$1;1;;13620;15785;49;3943;3941;3948;3942;0;0;291;0;24;30
12:24:48,90,$1,1,charge,13612,13.612,15784,15.784,49,0.49,25,3943,3.943,3941,3.941,3944,3.944,3942,3.942,0,0.0,0,0.0,3,0.003,291,29.1,0,00000000,19,00010011,$1;1;;13612;15784;49;3943;3941;3944;3942;0;0;291;0;25;19
12:24:50,91,$1,1,charge,13612,13.612,15784,15.784,49,0.49,25,3942,3.942,3941,3.941,3943,3.943,3942,3.942,0,0.0,0,0.0,2,0.002,291,29.1,0,00000000,21,00010101,$1;1;;13612;15784;49;3942;3941;3943;3942;0;0;291;0;25;21
12:24:52,92,$1,1,charge,13604,13.604,15785,15.785,50,0.5,25,3942,3.942,3941,3.941,3944,3.944,3942,3.942,0,0.0,0,0.0,3,0.003,291,29.1,0,00000000,28,00011100,$1;1;;13604;15785;50;3942;3941;3944;3942;0;0;291;0;25;28
12:24:54,93,$1,1,charge,13604,13.604,15786,15.786,49,0.49,25,3943,3.943,3941,3.941,3947,3.947,3942,3.942,0,0.0,0,0.0,6,0.006,291,29.1,0,00000000,21,00010101,$1;1;;13604;15786;49;3943;3941;3947;3942;0;0;291;0;25;21
12:24:56,94,$1,1,charge,13612,13.612,15786,15.786,49,0.49,26,3943,3.943,3941,3.941,3944,3.944,3942,3.942,0,0.0,0,0.0,3,0.003,291,29.1,0,00000000,18,00010010,$1;1;;13612;15786;49;3943;3941;3944;3942;0;0;291;0;26;18
12:24:58,95,$1,1,charge,13612,13.612,15786,15.786,49,0.49,26,3944,3.944,3942,3.942,3948,3.948,3942,3.942,0,0.0,0,0.0,6,0.006,291,29.1,0,00000000,26,00011010,$1;1;;13612;15786;49;3944;3942;3948;3942;0;0;291;0;26;26
12:25:00,96,$1,1,charge,13612,13.612,15786,15.786,49,0.49,26,3944,3.944,3942,3.942,3948,3.948,3942,3.942,0,0.0,0,0.0,6,0.006,291,29.1,0,00000000,26,00011010,$1;1;;13612;15786;49;3944;3942;3948;3942;0;0;291;0;26;26
12:25:02,97,$1,1,charge,13596,13.596,15786,15.786,49,0.49,27,3943,3.943,3942,3.942,3948,3.948,3942,3.942,0,0.0,0,0.0,6,0.006,291,29.1,0,00000000,19,00010011,$1;1;;13596;15786;49;3943;3942;3948;3942;0;0;291;0;27;19
